session,run_used,frame,region_id,area_px,ade,status,ground_truth,labels_md5,annotated_utc
20260730_161223,material_map_m2f,20250906_233259_R,0,181503,wall,labeled,paint,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:25Z
20260730_161223,material_map_m2f,20250906_233259_R,1,67811,wall,labeled,paint,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:26Z
20260730_161223,material_map_m2f,20250906_233259_R,2,65703,wall,labeled,paint,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:26Z
20260730_161223,material_map_m2f,20250906_233259_R,3,429033,floor,labeled,rubber,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:31Z
20260730_161223,material_map_m2f,20250906_233259_R,4,109288,ceiling,labeled,paint,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:32Z
20260730_161223,material_map_m2f,20250906_233259_R,5,53807,windowpane,labeled,glass,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:34Z
20260730_161223,material_map_m2f,20250906_233259_R,6,3658,windowpane,labeled,glass,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:34Z
20260730_161223,material_map_m2f,20250906_233259_R,7,14855,door,labeled,painted_metal,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:36Z
20260730_161223,material_map_m2f,20250906_233259_R,8,6055,radiator,labeled,painted_metal,aede458184e64bdd309020c0a22cb22d,2026-08-28T14:58:37Z
20260730_161223,material_map_m2f,20250906_233304_R,0,331044,wall,labeled,paint,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:58:39Z
20260730_161223,material_map_m2f,20250906_233304_R,1,419133,floor,labeled,rubber,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:58:42Z
20260730_161223,material_map_m2f,20250906_233304_R,2,118730,ceiling,labeled,paint,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:58:43Z
20260730_161223,material_map_m2f,20250906_233304_R,3,43777,windowpane,labeled,glass,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:58:45Z
20260730_161223,material_map_m2f,20250906_233304_R,4,1647,windowpane,labeled,painted_metal,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:58:53Z
20260730_161223,material_map_m2f,20250906_233304_R,5,7282,windowpane,labeled,glass,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:58:58Z
20260730_161223,material_map_m2f,20250906_233304_R,6,10013,door,labeled,painted_metal,47e3c5357b55ea545f059fd0dd2784ce,2026-08-28T14:59:02Z
20260730_161223,material_map_m2f,20250906_233309_R,0,176147,wall,labeled,paint,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:04Z
20260730_161223,material_map_m2f,20250906_233309_R,1,117194,wall,labeled,paint,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:05Z
20260730_161223,material_map_m2f,20250906_233309_R,2,421682,floor,labeled,rubber,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:07Z
20260730_161223,material_map_m2f,20250906_233309_R,3,119013,ceiling,labeled,paint,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:09Z
20260730_161223,material_map_m2f,20250906_233309_R,4,18803,windowpane,labeled,glass,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:15Z
20260730_161223,material_map_m2f,20250906_233309_R,5,34037,windowpane,labeled,glass,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:16Z
20260730_161223,material_map_m2f,20250906_233309_R,6,16129,windowpane,labeled,painted_metal,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:18Z
20260730_161223,material_map_m2f,20250906_233309_R,7,9461,windowpane,labeled,glass,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:23Z
20260730_161223,material_map_m2f,20250906_233309_R,8,7783,door,labeled,painted_metal,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:25Z
20260730_161223,material_map_m2f,20250906_233309_R,9,9598,railing,labeled,painted_metal,a6072d6e515e2cf3791261cf4b5d86ce,2026-08-28T14:59:26Z
20260730_161223,material_map_m2f,20250906_233314_R,0,255599,wall,labeled,paint,850694ca338d111de1495b342e4a599d,2026-08-28T14:59:27Z
20260730_161223,material_map_m2f,20250906_233314_R,1,424821,floor,labeled,rubber,850694ca338d111de1495b342e4a599d,2026-08-28T14:59:32Z
20260730_161223,material_map_m2f,20250906_233314_R,2,117495,ceiling,labeled,paint,850694ca338d111de1495b342e4a599d,2026-08-28T14:59:35Z
20260730_161223,material_map_m2f,20250906_233314_R,3,25030,windowpane,labeled,paint,850694ca338d111de1495b342e4a599d,2026-08-28T14:59:36Z
20260730_161223,material_map_m2f,20250906_233314_R,4,9171,windowpane,labeled,glass,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:08Z
20260730_161223,material_map_m2f,20250906_233314_R,5,23010,windowpane,labeled,glass,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:11Z
20260730_161223,material_map_m2f,20250906_233314_R,6,3528,windowpane,labeled,glass,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:12Z
20260730_161223,material_map_m2f,20250906_233314_R,7,6439,door,labeled,painted_metal,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:13Z
20260730_161223,material_map_m2f,20250906_233314_R,8,14812,painting,labeled,glass,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:14Z
20260730_161223,material_map_m2f,20250906_233314_R,9,4505,stool,labeled,painted_metal,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:17Z
20260730_161223,material_map_m2f,20250906_233314_R,10,1772,sconce,unclear,,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:20Z
20260730_161223,material_map_m2f,20250906_233314_R,11,35124,radiator,labeled,painted_metal,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:22Z
20260730_161223,material_map_m2f,20250906_233314_R,12,8109,radiator,labeled,painted_metal,850694ca338d111de1495b342e4a599d,2026-08-28T15:00:24Z
20260730_161223,material_map_m2f,20250906_233319_R,0,228443,wall,labeled,paint,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:25Z
20260730_161223,material_map_m2f,20250906_233319_R,1,423809,floor,labeled,rubber,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:26Z
20260730_161223,material_map_m2f,20250906_233319_R,2,124686,ceiling,labeled,paint,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:28Z
20260730_161223,material_map_m2f,20250906_233319_R,3,27198,windowpane,labeled,glass,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:30Z
20260730_161223,material_map_m2f,20250906_233319_R,4,30661,windowpane,labeled,glass,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:30Z
20260730_161223,material_map_m2f,20250906_233319_R,5,10091,windowpane,labeled,glass,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:31Z
20260730_161223,material_map_m2f,20250906_233319_R,6,2372,windowpane,labeled,glass,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:32Z
20260730_161223,material_map_m2f,20250906_233319_R,7,5028,door,labeled,painted_metal,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:33Z
20260730_161223,material_map_m2f,20250906_233319_R,8,16107,painting,labeled,glass,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:33Z
20260730_161223,material_map_m2f,20250906_233319_R,9,2939,painting,mixed,,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:36Z
20260730_161223,material_map_m2f,20250906_233319_R,10,24693,radiator,labeled,painted_metal,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:37Z
20260730_161223,material_map_m2f,20250906_233319_R,11,33972,radiator,labeled,painted_metal,78e6d7cf007bb40777013bd448120d7a,2026-08-28T15:00:37Z
