session,run_used,frame,region_id,area_px,ade,status,ground_truth,labels_md5,annotated_utc
20260730_161223,material_map_sam_v2,20250906_233209_R,6,26008,,labeled,paint,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:28Z
20260730_161223,material_map_sam_v2,20250906_233209_R,7,18862,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:29Z
20260730_161223,material_map_sam_v2,20250906_233209_R,8,19358,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:30Z
20260730_161223,material_map_sam_v2,20250906_233209_R,9,13609,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:32Z
20260730_161223,material_map_sam_v2,20250906_233209_R,10,14249,,labeled,glass,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:33Z
20260730_161223,material_map_sam_v2,20250906_233209_R,11,11144,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:33Z
20260730_161223,material_map_sam_v2,20250906_233209_R,12,8473,,labeled,paint,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:34Z
20260730_161223,material_map_sam_v2,20250906_233209_R,13,8534,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:35Z
20260730_161223,material_map_sam_v2,20250906_233209_R,14,7649,,labeled,glass,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:36Z
20260730_161223,material_map_sam_v2,20250906_233209_R,15,7738,,labeled,glass,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:37Z
20260730_161223,material_map_sam_v2,20250906_233209_R,16,7646,,labeled,paint,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:39Z
20260730_161223,material_map_sam_v2,20250906_233209_R,17,6240,,labeled,paint,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:42Z
20260730_161223,material_map_sam_v2,20250906_233209_R,18,6513,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:46Z
20260730_161223,material_map_sam_v2,20250906_233209_R,19,4322,,labeled,rubber,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:47Z
20260730_161223,material_map_sam_v2,20250906_233209_R,20,4116,,labeled,paint,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:48Z
20260730_161223,material_map_sam_v2,20250906_233209_R,21,4544,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:49Z
20260730_161223,material_map_sam_v2,20250906_233209_R,22,6359,,labeled,glass,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:51Z
20260730_161223,material_map_sam_v2,20250906_233209_R,23,2999,,labeled,rubber,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:53Z
20260730_161223,material_map_sam_v2,20250906_233209_R,24,1714,,labeled,rubber,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:55Z
20260730_161223,material_map_sam_v2,20250906_233209_R,25,1693,,labeled,painted_metal,c92875466095fa299060c6d8de66c3c6,2026-08-28T17:00:57Z
20260730_161223,material_map_sam_v2,20250906_233214_R,0,7223,,mixed,,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:00Z
20260730_161223,material_map_sam_v2,20250906_233214_R,1,185524,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:01Z
20260730_161223,material_map_sam_v2,20250906_233214_R,2,416734,,labeled,rubber,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:03Z
20260730_161223,material_map_sam_v2,20250906_233214_R,3,3075,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:04Z
20260730_161223,material_map_sam_v2,20250906_233214_R,4,42919,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:04Z
20260730_161223,material_map_sam_v2,20250906_233214_R,5,32695,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:06Z
20260730_161223,material_map_sam_v2,20250906_233214_R,6,36695,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:07Z
20260730_161223,material_map_sam_v2,20250906_233214_R,7,29457,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:07Z
20260730_161223,material_map_sam_v2,20250906_233214_R,8,17417,,labeled,glass,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:11Z
20260730_161223,material_map_sam_v2,20250906_233214_R,9,21154,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:12Z
20260730_161223,material_map_sam_v2,20250906_233214_R,10,14420,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:12Z
20260730_161223,material_map_sam_v2,20250906_233214_R,11,12523,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:15Z
20260730_161223,material_map_sam_v2,20250906_233214_R,12,17287,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:16Z
20260730_161223,material_map_sam_v2,20250906_233214_R,13,11244,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:24Z
20260730_161223,material_map_sam_v2,20250906_233214_R,14,10800,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:27Z
20260730_161223,material_map_sam_v2,20250906_233214_R,15,5484,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:42Z
20260730_161223,material_map_sam_v2,20250906_233214_R,16,5738,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:43Z
20260730_161223,material_map_sam_v2,20250906_233214_R,17,7198,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:43Z
20260730_161223,material_map_sam_v2,20250906_233214_R,18,10497,,labeled,glass,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:46Z
20260730_161223,material_map_sam_v2,20250906_233214_R,19,1814,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:01:49Z
20260730_161223,material_map_sam_v2,20250906_233214_R,20,4978,,labeled,rubber,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:00Z
20260730_161223,material_map_sam_v2,20250906_233214_R,21,1427,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:01Z
20260730_161223,material_map_sam_v2,20250906_233214_R,22,4889,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:01Z
20260730_161223,material_map_sam_v2,20250906_233214_R,23,4547,,labeled,glass,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:03Z
20260730_161223,material_map_sam_v2,20250906_233214_R,24,4235,,labeled,glass,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:03Z
20260730_161223,material_map_sam_v2,20250906_233214_R,25,4114,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:04Z
20260730_161223,material_map_sam_v2,20250906_233214_R,26,4005,,labeled,rubber,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:06Z
20260730_161223,material_map_sam_v2,20250906_233214_R,27,3726,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:07Z
20260730_161223,material_map_sam_v2,20250906_233214_R,28,2579,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:08Z
20260730_161223,material_map_sam_v2,20250906_233214_R,29,2620,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:09Z
20260730_161223,material_map_sam_v2,20250906_233214_R,30,1819,,labeled,painted_metal,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:10Z
20260730_161223,material_map_sam_v2,20250906_233214_R,31,1598,,labeled,glass,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:12Z
20260730_161223,material_map_sam_v2,20250906_233214_R,32,1573,,labeled,paint,f614c5f59487188ad92beacefe6e9b8b,2026-08-28T17:02:13Z
20260730_161223,material_map_sam_v2,20250906_233219_R,0,6160,,mixed,,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:15Z
20260730_161223,material_map_sam_v2,20250906_233219_R,1,220305,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:16Z
20260730_161223,material_map_sam_v2,20250906_233219_R,2,428047,,labeled,rubber,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:17Z
20260730_161223,material_map_sam_v2,20250906_233219_R,3,418,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:18Z
20260730_161223,material_map_sam_v2,20250906_233219_R,4,34858,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:19Z
20260730_161223,material_map_sam_v2,20250906_233219_R,5,37724,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:20Z
20260730_161223,material_map_sam_v2,20250906_233219_R,6,36241,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:21Z
20260730_161223,material_map_sam_v2,20250906_233219_R,7,22257,,labeled,glass,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:27Z
20260730_161223,material_map_sam_v2,20250906_233219_R,8,8503,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:29Z
20260730_161223,material_map_sam_v2,20250906_233219_R,9,13793,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:29Z
20260730_161223,material_map_sam_v2,20250906_233219_R,10,16768,,labeled,painted_metal,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:30Z
20260730_161223,material_map_sam_v2,20250906_233219_R,11,15134,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:31Z
20260730_161223,material_map_sam_v2,20250906_233219_R,12,15195,,labeled,painted_metal,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:39Z
20260730_161223,material_map_sam_v2,20250906_233219_R,13,14200,,labeled,painted_metal,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:45Z
20260730_161223,material_map_sam_v2,20250906_233219_R,14,9214,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:46Z
20260730_161223,material_map_sam_v2,20250906_233219_R,15,11549,,labeled,painted_metal,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:46Z
20260730_161223,material_map_sam_v2,20250906_233219_R,16,8177,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:47Z
20260730_161223,material_map_sam_v2,20250906_233219_R,17,5058,,labeled,glass,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:54Z
20260730_161223,material_map_sam_v2,20250906_233219_R,18,4394,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:55Z
20260730_161223,material_map_sam_v2,20250906_233219_R,19,4049,,labeled,glass,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:02:56Z
20260730_161223,material_map_sam_v2,20250906_233219_R,20,4090,,labeled,rubber,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:05Z
20260730_161223,material_map_sam_v2,20250906_233219_R,21,3725,,labeled,painted_metal,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:20Z
20260730_161223,material_map_sam_v2,20250906_233219_R,22,3378,,labeled,painted_metal,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:21Z
20260730_161223,material_map_sam_v2,20250906_233219_R,23,3209,,labeled,glass,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:35Z
20260730_161223,material_map_sam_v2,20250906_233219_R,24,2023,,labeled,glass,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:36Z
20260730_161223,material_map_sam_v2,20250906_233219_R,25,1862,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:37Z
20260730_161223,material_map_sam_v2,20250906_233219_R,26,1677,,labeled,paint,85e93603370f7da1aff19ed57a01d986,2026-08-28T17:03:37Z
20260730_161223,material_map_sam_v2,20250906_233224_R,0,13721,,mixed,,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:39Z
20260730_161223,material_map_sam_v2,20250906_233224_R,1,413776,,labeled,rubber,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:41Z
20260730_161223,material_map_sam_v2,20250906_233224_R,2,92395,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:42Z
20260730_161223,material_map_sam_v2,20250906_233224_R,3,98015,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:42Z
20260730_161223,material_map_sam_v2,20250906_233224_R,4,61640,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:43Z
20260730_161223,material_map_sam_v2,20250906_233224_R,5,37461,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:43Z
20260730_161223,material_map_sam_v2,20250906_233224_R,6,40513,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:44Z
20260730_161223,material_map_sam_v2,20250906_233224_R,7,33520,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:44Z
20260730_161223,material_map_sam_v2,20250906_233224_R,8,27168,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:47Z
20260730_161223,material_map_sam_v2,20250906_233224_R,9,20335,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:48Z
20260730_161223,material_map_sam_v2,20250906_233224_R,10,17926,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:49Z
20260730_161223,material_map_sam_v2,20250906_233224_R,11,13912,,labeled,glass,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:53Z
20260730_161223,material_map_sam_v2,20250906_233224_R,12,13012,,labeled,glass,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:54Z
20260730_161223,material_map_sam_v2,20250906_233224_R,13,10726,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:03:57Z
20260730_161223,material_map_sam_v2,20250906_233224_R,14,5835,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:01Z
20260730_161223,material_map_sam_v2,20250906_233224_R,15,4866,,labeled,rubber,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:05Z
20260730_161223,material_map_sam_v2,20250906_233224_R,16,4687,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:10Z
20260730_161223,material_map_sam_v2,20250906_233224_R,17,6364,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:10Z
20260730_161223,material_map_sam_v2,20250906_233224_R,18,3985,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:14Z
20260730_161223,material_map_sam_v2,20250906_233224_R,19,3193,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:18Z
20260730_161223,material_map_sam_v2,20250906_233224_R,20,2967,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:19Z
20260730_161223,material_map_sam_v2,20250906_233224_R,21,2043,,labeled,painted_metal,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:20Z
20260730_161223,material_map_sam_v2,20250906_233224_R,22,1820,,labeled,rubber,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:21Z
20260730_161223,material_map_sam_v2,20250906_233224_R,23,2128,,labeled,paint,2f21e532bdee08a63d0dead9ddfca810,2026-08-28T17:04:22Z
20260730_161223,material_map_sam_v2,20250906_233229_R,0,5125,,mixed,,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:24Z
20260730_161223,material_map_sam_v2,20250906_233229_R,1,47113,,mixed,,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:29Z
20260730_161223,material_map_sam_v2,20250906_233229_R,2,406140,,labeled,rubber,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:30Z
20260730_161223,material_map_sam_v2,20250906_233229_R,3,43695,,mixed,,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:33Z
20260730_161223,material_map_sam_v2,20250906_233229_R,4,103173,,labeled,paint,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:34Z
20260730_161223,material_map_sam_v2,20250906_233229_R,5,86042,,labeled,paint,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:34Z
20260730_161223,material_map_sam_v2,20250906_233229_R,6,51696,,labeled,paint,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:36Z
20260730_161223,material_map_sam_v2,20250906_233229_R,7,41956,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:37Z
20260730_161223,material_map_sam_v2,20250906_233229_R,8,30056,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:37Z
20260730_161223,material_map_sam_v2,20250906_233229_R,9,3862,,mixed,,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:39Z
20260730_161223,material_map_sam_v2,20250906_233229_R,10,22942,,labeled,glass,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:41Z
20260730_161223,material_map_sam_v2,20250906_233229_R,11,12354,,labeled,glass,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:41Z
20260730_161223,material_map_sam_v2,20250906_233229_R,12,8162,,labeled,glass,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:55Z
20260730_161223,material_map_sam_v2,20250906_233229_R,13,2941,,mixed,,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:56Z
20260730_161223,material_map_sam_v2,20250906_233229_R,14,11353,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:57Z
20260730_161223,material_map_sam_v2,20250906_233229_R,15,8397,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:57Z
20260730_161223,material_map_sam_v2,20250906_233229_R,16,4833,,labeled,rubber,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:04:58Z
20260730_161223,material_map_sam_v2,20250906_233229_R,17,4386,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:00Z
20260730_161223,material_map_sam_v2,20250906_233229_R,18,4716,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:00Z
20260730_161223,material_map_sam_v2,20250906_233229_R,19,4280,,labeled,paint,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:01Z
20260730_161223,material_map_sam_v2,20250906_233229_R,20,4056,,labeled,paint,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:03Z
20260730_161223,material_map_sam_v2,20250906_233229_R,21,4881,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:04Z
20260730_161223,material_map_sam_v2,20250906_233229_R,22,3483,,labeled,painted_metal,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:09Z
20260730_161223,material_map_sam_v2,20250906_233229_R,23,3440,,labeled,rubber,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:11Z
20260730_161223,material_map_sam_v2,20250906_233229_R,24,3056,,labeled,glass,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:17Z
20260730_161223,material_map_sam_v2,20250906_233229_R,25,2098,,labeled,glass,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:18Z
20260730_161223,material_map_sam_v2,20250906_233229_R,26,2949,,labeled,cardboard,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:26Z
20260730_161223,material_map_sam_v2,20250906_233229_R,27,2693,,labeled,cardboard,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:28Z
20260730_161223,material_map_sam_v2,20250906_233229_R,28,2130,,mixed,,3cc6d9f1df75ec79ece5fc8919e1bb10,2026-08-28T17:05:29Z
20260730_161223,material_map_sam_v2,20250906_233234_R,0,15253,,mixed,,866e16faad162634924afd40f045a979,2026-08-28T17:05:31Z
20260730_161223,material_map_sam_v2,20250906_233234_R,1,82943,,mixed,,866e16faad162634924afd40f045a979,2026-08-28T17:05:33Z
20260730_161223,material_map_sam_v2,20250906_233234_R,2,407785,,labeled,rubber,866e16faad162634924afd40f045a979,2026-08-28T17:05:34Z
20260730_161223,material_map_sam_v2,20250906_233234_R,3,82182,,labeled,paint,866e16faad162634924afd40f045a979,2026-08-28T17:05:35Z
20260730_161223,material_map_sam_v2,20250906_233234_R,4,55884,,labeled,paint,866e16faad162634924afd40f045a979,2026-08-28T17:05:35Z
20260730_161223,material_map_sam_v2,20250906_233234_R,5,50410,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:37Z
20260730_161223,material_map_sam_v2,20250906_233234_R,6,50945,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:38Z
20260730_161223,material_map_sam_v2,20250906_233234_R,7,45958,,labeled,paint,866e16faad162634924afd40f045a979,2026-08-28T17:05:38Z
20260730_161223,material_map_sam_v2,20250906_233234_R,8,9068,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:39Z
20260730_161223,material_map_sam_v2,20250906_233234_R,9,17540,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:40Z
20260730_161223,material_map_sam_v2,20250906_233234_R,10,16493,,labeled,paint,866e16faad162634924afd40f045a979,2026-08-28T17:05:41Z
20260730_161223,material_map_sam_v2,20250906_233234_R,11,11555,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:42Z
20260730_161223,material_map_sam_v2,20250906_233234_R,12,11720,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:43Z
20260730_161223,material_map_sam_v2,20250906_233234_R,13,4181,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:44Z
20260730_161223,material_map_sam_v2,20250906_233234_R,14,6954,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:05:48Z
20260730_161223,material_map_sam_v2,20250906_233234_R,15,7320,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:05:49Z
20260730_161223,material_map_sam_v2,20250906_233234_R,16,6791,,labeled,paint,866e16faad162634924afd40f045a979,2026-08-28T17:05:50Z
20260730_161223,material_map_sam_v2,20250906_233234_R,17,5943,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:05:51Z
20260730_161223,material_map_sam_v2,20250906_233234_R,18,6107,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:52Z
20260730_161223,material_map_sam_v2,20250906_233234_R,19,5356,,labeled,painted_metal,866e16faad162634924afd40f045a979,2026-08-28T17:05:53Z
20260730_161223,material_map_sam_v2,20250906_233234_R,20,4372,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:05:56Z
20260730_161223,material_map_sam_v2,20250906_233234_R,21,4131,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:05:57Z
20260730_161223,material_map_sam_v2,20250906_233234_R,22,4283,,labeled,rubber,866e16faad162634924afd40f045a979,2026-08-28T17:06:00Z
20260730_161223,material_map_sam_v2,20250906_233234_R,23,5161,,labeled,cardboard,866e16faad162634924afd40f045a979,2026-08-28T17:06:04Z
20260730_161223,material_map_sam_v2,20250906_233234_R,24,3276,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:06:13Z
20260730_161223,material_map_sam_v2,20250906_233234_R,25,3401,,labeled,rubber,866e16faad162634924afd40f045a979,2026-08-28T17:06:14Z
20260730_161223,material_map_sam_v2,20250906_233234_R,26,2715,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:06:16Z
20260730_161223,material_map_sam_v2,20250906_233234_R,27,2269,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:06:17Z
20260730_161223,material_map_sam_v2,20250906_233234_R,28,2012,,labeled,glass,866e16faad162634924afd40f045a979,2026-08-28T17:06:18Z
20260730_161223,material_map_sam_v2,20250906_233239_R,0,11850,,mixed,,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:20Z
20260730_161223,material_map_sam_v2,20250906_233239_R,1,38929,,mixed,,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:21Z
20260730_161223,material_map_sam_v2,20250906_233239_R,2,397121,,labeled,rubber,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:23Z
20260730_161223,material_map_sam_v2,20250906_233239_R,3,9677,,mixed,,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:24Z
20260730_161223,material_map_sam_v2,20250906_233239_R,4,45705,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:27Z
20260730_161223,material_map_sam_v2,20250906_233239_R,5,77955,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:28Z
20260730_161223,material_map_sam_v2,20250906_233239_R,6,67286,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:28Z
20260730_161223,material_map_sam_v2,20250906_233239_R,7,27889,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:29Z
20260730_161223,material_map_sam_v2,20250906_233239_R,8,34451,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:31Z
20260730_161223,material_map_sam_v2,20250906_233239_R,9,34162,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:32Z
20260730_161223,material_map_sam_v2,20250906_233239_R,10,14424,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:33Z
20260730_161223,material_map_sam_v2,20250906_233239_R,11,21903,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:34Z
20260730_161223,material_map_sam_v2,20250906_233239_R,12,21184,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:35Z
20260730_161223,material_map_sam_v2,20250906_233239_R,13,19533,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:06:35Z
20260730_161223,material_map_sam_v2,20250906_233239_R,14,14387,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:16Z
20260730_161223,material_map_sam_v2,20250906_233239_R,15,6430,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:17Z
20260730_161223,material_map_sam_v2,20250906_233239_R,16,10734,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:18Z
20260730_161223,material_map_sam_v2,20250906_233239_R,17,8166,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:19Z
20260730_161223,material_map_sam_v2,20250906_233239_R,18,9590,,labeled,paint,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:19Z
20260730_161223,material_map_sam_v2,20250906_233239_R,19,6843,,labeled,glass,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:20Z
20260730_161223,material_map_sam_v2,20250906_233239_R,20,7604,,labeled,painted_metal,4b1103640f6a84f5c4f8c9dc669ba071,2026-08-28T17:07:23Z
